"age" "education" "married" "black" "hispanic" "re74" "re75" "nodegree" "NoIncome74" "NoIncome75"
29 17 1 0 0 21943.787109375 21752.419921875 0 0 0
26 14 1 1 0 21943.787109375 25959.677734375 0 0 0
26 13 1 0 1 21953.5859375 5671.74169921875 0 0 0
23 14 0 0 0 22139.71484375 18798.38671875 0 0 0
46 12 1 0 0 22139.71484375 22622.515625 0 0 0
27 12 0 0 0 22139.71484375 25422.580078125 0 0 0
30 17 1 1 0 22139.71484375 27929.03125 0 0 0
25 12 1 1 0 22139.71484375 33300 0 0 0
27 14 1 0 0 22218.0859375 23306.419921875 0 0 0
27 17 1 0 0 22237.677734375 22379.03125 0 0 0
50 12 1 0 0 22306.25390625 27544.11328125 0 0 0
50 12 1 0 0 22306.25390625 27544.11328125 0 0 0
50 12 1 0 0 22306.25390625 27544.11328125 0 0 0
48 12 1 0 0 22321.927734375 23881.11328125 0 0 0
24 16 1 0 0 22335.642578125 22880.322265625 0 0 0
25 12 1 0 1 22335.642578125 24169.35546875 0 0 0
37 12 1 0 0 22441.44140625 16385.03125 0 0 0
37 12 1 0 0 22441.44140625 16385.03125 0 0 0
29 12 1 1 0 22531.568359375 18619.35546875 0 0 0
27 15 1 0 0 22531.568359375 20588.7109375 0 0 0
41 12 1 0 1 22531.568359375 20946.7734375 0 0 0
29 12 1 0 0 22531.568359375 21483.87109375 0 0 0
27 16 1 0 0 22531.568359375 21483.87109375 0 0 0
44 12 1 0 0 22531.568359375 22379.03125 0 0 0
26 13 1 0 0 22531.568359375 22379.03125 0 0 0
34 12 1 0 0 22531.568359375 22379.03125 0 0 0
20 12 1 0 0 22531.568359375 23274.193359375 0 0 0
43 14 1 0 0 22531.568359375 23274.193359375 0 0 0
47 12 1 0 1 22531.568359375 25028.7109375 0 0 0
31 12 1 0 0 22531.568359375 25064.515625 0 0 0
33 12 1 0 0 22531.568359375 26496.7734375 0 0 0
24 12 0 1 0 22531.568359375 26854.83984375 0 0 0
27 16 0 0 0 22531.568359375 30435.484375 0 0 0
23 14 1 0 0 22531.568359375 33658.06640625 0 0 0
27 17 1 0 0 22594.265625 18261.2890625 0 0 0
50 16 0 0 0 22629.53125 19693.548828125 0 0 0
22 14 1 0 0 22682.431640625 24706.451171875 0 0 0
31 12 1 1 0 22727.494140625 1503.87097167969 0 0 0
34 12 1 0 0 22727.494140625 18619.35546875 0 0 0
28 12 1 0 0 22727.494140625 20051.61328125 0 0 0
26 12 1 0 0 22727.494140625 21483.87109375 0 0 0
46 12 1 0 0 22727.494140625 21841.935546875 0 0 0
27 17 1 0 0 22727.494140625 22379.03125 0 0 0
47 13 1 0 0 22727.494140625 22558.064453125 0 0 0
29 17 1 0 0 22923.421875 21483.87109375 0 0 0
24 16 0 0 0 22923.421875 22379.03125 0 0 0
30 16 1 0 0 22923.421875 23274.193359375 0 0 0
23 12 1 0 0 22982.19921875 24033.2890625 0 0 0
27 15 1 0 0 23119.34765625 0 0 0 1
25 12 1 0 0 23119.34765625 24074.46875 0 0 0
26 12 1 0 0 23315.275390625 26767.11328125 0 0 0
26 12 1 0 0 23511.201171875 0 0 0 1
25 12 1 0 0 23511.201171875 11279.0322265625 0 0 0
32 12 1 0 0 23511.201171875 13785.484375 0 0 0
32 12 1 0 1 23511.201171875 13964.515625 0 0 0
50 16 0 0 0 23511.201171875 14322.5810546875 0 0 0
25 13 0 0 0 23511.201171875 14322.5810546875 0 0 0
33 12 1 1 0 23511.201171875 14322.5810546875 0 0 0
27 12 1 0 0 23511.201171875 15038.7099609375 0 0 0
28 16 1 1 0 23511.201171875 16112.9033203125 0 0 0
28 12 1 0 0 23511.201171875 16112.9033203125 0 0 0
38 12 1 0 0 23511.201171875 16112.9033203125 0 0 0
31 12 1 0 0 23511.201171875 17903.2265625 0 0 0
28 12 1 0 0 23511.201171875 18798.38671875 0 0 0
43 12 1 1 0 23511.201171875 19421.419921875 0 0 0
37 17 1 1 0 23511.201171875 19693.548828125 0 0 0
37 17 1 1 0 23511.201171875 19693.548828125 0 0 0
23 12 1 0 0 23511.201171875 19854.677734375 0 0 0
55 12 1 0 0 23511.201171875 20588.7109375 0 0 0
34 17 1 0 0 23511.201171875 20588.7109375 0 0 0
28 17 1 0 0 23511.201171875 20946.7734375 0 0 0
31 14 1 0 0 23511.201171875 21483.87109375 0 0 0
28 12 1 0 0 23511.201171875 21483.87109375 0 0 0
25 12 1 0 1 23511.201171875 21483.87109375 0 0 0
54 15 1 0 0 23511.201171875 21483.87109375 0 0 0
42 12 0 1 0 23511.201171875 21483.87109375 0 0 0
35 12 1 0 0 23511.201171875 21483.87109375 0 0 0
27 13 0 0 0 23511.201171875 21483.87109375 0 0 0
45 12 1 0 0 23511.201171875 21483.87109375 0 0 0
26 12 1 1 0 23511.201171875 21483.87109375 0 0 0
28 16 1 0 0 23511.201171875 21483.87109375 0 0 0
30 16 1 0 0 23511.201171875 21483.87109375 0 0 0
24 12 1 0 1 23511.201171875 21483.87109375 0 0 0
26 14 1 0 0 23511.201171875 22020.96875 0 0 0
35 14 1 0 0 23511.201171875 22379.03125 0 0 0
42 17 1 0 0 23511.201171875 22379.03125 0 0 0
42 17 1 0 0 23511.201171875 22379.03125 0 0 0
28 16 1 0 0 23511.201171875 22379.03125 0 0 0
28 12 1 0 0 23511.201171875 22379.03125 0 0 0
27 14 1 0 0 23511.201171875 22558.064453125 0 0 0
35 16 1 0 0 23511.201171875 22737.09765625 0 0 0
55 12 1 0 0 23511.201171875 22916.12890625 0 0 0
36 14 1 0 0 23511.201171875 23274.193359375 0 0 0
42 16 1 0 1 23511.201171875 23274.193359375 0 0 0
22 12 1 0 0 23511.201171875 23274.193359375 0 0 0
33 12 1 1 0 23511.201171875 23274.193359375 0 0 0
38 12 1 0 0 23511.201171875 23274.193359375 0 0 0
48 16 1 0 0 23511.201171875 23274.193359375 0 0 0
48 16 1 0 0 23511.201171875 23274.193359375 0 0 0
25 13 1 0 0 23511.201171875 23456.806640625 0 0 0
23 14 1 0 0 23511.201171875 24169.35546875 0 0 0
31 16 1 0 0 23511.201171875 24706.451171875 0 0 0
26 12 1 0 0 23511.201171875 24885.484375 0 0 0
32 12 1 0 0 23511.201171875 25064.515625 0 0 0
29 13 1 0 0 23511.201171875 25064.515625 0 0 0
29 13 1 0 0 23511.201171875 25064.515625 0 0 0
30 16 1 0 0 23511.201171875 25243.548828125 0 0 0
47 14 1 1 0 23511.201171875 25565.806640625 0 0 0
51 12 1 1 0 23511.201171875 25601.61328125 0 0 0
26 14 1 0 0 23511.201171875 25780.64453125 0 0 0
32 16 1 0 0 23511.201171875 25959.677734375 0 0 0
35 14 1 0 0 23511.201171875 26496.7734375 0 0 0
35 14 1 0 0 23511.201171875 26496.7734375 0 0 0
54 12 1 0 0 23511.201171875 26854.83984375 0 0 0
55 12 1 0 0 23511.201171875 26854.83984375 0 0 0
55 12 1 0 0 23511.201171875 26854.83984375 0 0 0
38 12 1 0 0 23511.201171875 26854.83984375 0 0 0
25 12 0 0 0 23511.201171875 26854.83984375 0 0 0
30 12 1 0 0 23511.201171875 28645.16015625 0 0 0
25 17 1 0 0 23511.201171875 29003.2265625 0 0 0
39 12 0 0 0 23511.201171875 31509.677734375 0 0 0
28 14 1 0 0 23511.201171875 32225.806640625 0 0 0
47 12 1 1 0 23511.201171875 32225.806640625 0 0 0
39 17 1 0 0 23511.201171875 35448.38671875 0 0 0
49 12 1 0 0 23511.201171875 35806.453125 0 0 0
21 12 1 0 0 23511.201171875 50129.03125 0 0 0
31 14 1 0 0 23707.12890625 20767.7421875 0 0 0
27 12 1 0 0 23707.12890625 21483.87109375 0 0 0
37 12 1 0 0 23707.12890625 22200 0 0 0
51 12 1 0 0 23707.12890625 22379.03125 0 0 0
29 12 1 0 0 23707.12890625 26854.83984375 0 0 0
27 14 1 0 0 23707.12890625 29540.322265625 0 0 0
24 13 1 0 0 23903.0546875 1790.32263183594 0 0 0
32 12 1 0 0 23903.0546875 24812.080078125 0 0 0
31 17 1 0 0 23903.0546875 25601.61328125 0 0 0
46 12 0 0 0 23918.728515625 12532.2578125 0 0 0
40 15 1 0 1 24001.017578125 23274.193359375 0 0 0
27 16 1 0 0 24098.982421875 7161.29052734375 0 0 0
27 17 1 0 0 24098.982421875 22200 0 0 0
28 14 1 0 0 24098.982421875 22379.03125 0 0 0
29 17 1 0 0 24098.982421875 24527.419921875 0 0 0
36 13 1 0 0 24098.982421875 25064.515625 0 0 0
23 12 1 0 0 24098.982421875 26854.83984375 0 0 0
28 12 1 0 0 24294.908203125 18261.2890625 0 0 0
28 12 1 0 0 24383.07421875 15217.7421875 0 0 0
34 12 1 0 0 24486.916015625 22200 0 0 0
41 12 1 0 0 24490.8359375 14322.5810546875 0 0 0
25 13 1 0 0 24490.8359375 18261.2890625 0 0 0
45 12 1 0 0 24490.8359375 21483.87109375 0 0 0
45 12 1 1 0 24490.8359375 21483.87109375 0 0 0
41 12 1 0 0 24490.8359375 21483.87109375 0 0 0
35 16 0 0 0 24490.8359375 21841.935546875 0 0 0
35 13 1 1 0 24490.8359375 23274.193359375 0 0 0
29 16 1 0 0 24490.8359375 23453.2265625 0 0 0
28 13 1 0 0 24490.8359375 23868.580078125 0 0 0
35 13 1 0 0 24490.8359375 23990.322265625 0 0 0
35 16 1 0 0 24490.8359375 24169.35546875 0 0 0
30 12 1 0 0 24490.8359375 25064.515625 0 0 0
29 12 1 0 0 24490.8359375 25064.515625 0 0 0
26 14 1 1 0 24490.8359375 25717.984375 0 0 0
28 16 1 0 0 24490.8359375 26460.96875 0 0 0
30 16 1 0 0 24490.8359375 26854.83984375 0 0 0
26 17 0 0 0 24490.8359375 26854.83984375 0 0 0
22 13 1 0 0 24490.8359375 26854.83984375 0 0 0
22 12 1 0 0 24490.8359375 26854.83984375 0 0 0
26 16 0 0 0 24490.8359375 27750 0 0 0
43 12 1 1 0 24490.8359375 29355.919921875 0 0 0
43 13 1 1 0 24490.8359375 34016.12890625 0 0 0
48 16 1 0 0 24663.251953125 18082.2578125 0 0 0
45 12 1 0 0 24686.76171875 15217.7421875 0 0 0
27 12 1 1 0 24686.76171875 22558.064453125 0 0 0
44 17 1 0 0 24686.76171875 23274.193359375 0 0 0
26 16 1 0 0 24686.76171875 25422.580078125 0 0 0
54 16 1 0 0 24686.76171875 26854.83984375 0 0 0
54 16 1 0 0 24686.76171875 26854.83984375 0 0 0
54 16 1 0 0 24686.76171875 26854.83984375 0 0 0
29 12 1 0 0 24686.76171875 27750 0 0 0
22 12 1 0 0 24765.1328125 21594.87109375 0 0 0
39 17 1 0 0 24823.91015625 25064.515625 0 0 0
35 16 1 0 0 24882.6875 24527.419921875 0 0 0
44 12 1 0 0 24882.6875 27929.03125 0 0 0
32 16 1 0 0 24980.65234375 25064.515625 0 0 0
27 17 1 0 0 25078.615234375 19693.548828125 0 0 0
27 17 1 0 0 25078.615234375 19693.548828125 0 0 0
26 12 1 0 0 25078.615234375 23274.193359375 0 0 0
46 12 1 0 0 25078.615234375 24169.35546875 0 0 0
25 16 0 0 0 25078.615234375 25601.61328125 0 0 0
35 12 1 0 0 25078.615234375 26854.83984375 0 0 0
33 16 1 0 0 25078.615234375 26854.83984375 0 0 0
26 16 1 0 0 25078.615234375 30793.548828125 0 0 0
26 12 1 1 0 25088.41015625 23274.193359375 0 0 0
20 12 1 0 0 25294.134765625 18798.38671875 0 0 0
49 12 1 0 0 25470.46875 17953.35546875 0 0 0
25 13 1 0 0 25470.46875 18798.38671875 0 0 0
28 12 0 1 0 25470.46875 19693.548828125 0 0 0
28 13 1 0 0 25470.46875 19693.548828125 0 0 0
35 12 1 1 0 25470.46875 21483.87109375 0 0 0
27 12 0 0 0 25470.46875 21483.87109375 0 0 0
44 12 1 0 0 25470.46875 21483.87109375 0 0 0
23 12 1 0 1 25470.46875 21483.87109375 0 0 0
32 12 1 1 0 25470.46875 22379.03125 0 0 0
24 12 1 0 0 25470.46875 22737.09765625 0 0 0
27 12 1 0 0 25470.46875 23095.16015625 0 0 0
46 12 1 0 0 25470.46875 23274.193359375 0 0 0
31 12 1 0 0 25470.46875 23274.193359375 0 0 0
27 15 0 1 0 25470.46875 24169.35546875 0 0 0
51 16 0 0 0 25470.46875 24169.35546875 0 0 0
43 12 1 1 0 25470.46875 25064.515625 0 0 0
32 16 1 1 0 25470.46875 25422.580078125 0 0 0
37 12 0 0 0 25470.46875 25780.64453125 0 0 0
37 12 0 0 0 25470.46875 25780.64453125 0 0 0
30 12 1 0 0 25470.46875 25959.677734375 0 0 0
45 12 1 1 0 25470.46875 26695.5 0 0 0
45 12 1 1 0 25470.46875 26695.5 0 0 0
49 17 1 0 0 25470.46875 26854.83984375 0 0 0
49 17 1 0 0 25470.46875 26854.83984375 0 0 0
26 17 1 0 0 25470.46875 26854.83984375 0 0 0
37 13 1 0 0 25470.46875 30435.484375 0 0 0
44 17 1 0 0 25470.46875 30435.484375 0 0 0
30 17 1 0 0 25470.46875 31330.64453125 0 0 0
51 12 1 0 0 25470.46875 32225.806640625 0 0 0
28 17 1 0 0 25607.6171875 18091.2109375 0 0 0
29 16 1 0 0 25666.39453125 28287.09765625 0 0 0
40 12 1 0 0 25707.5390625 20409.677734375 0 0 0
34 16 1 0 0 25862.322265625 0 0 0 1
51 12 1 0 0 25862.322265625 20588.7109375 0 0 0
26 16 1 0 0 25862.322265625 22379.03125 0 0 0
46 12 1 0 0 25862.322265625 23274.193359375 0 0 0
45 14 1 0 0 25862.322265625 28645.16015625 0 0 0
49 12 1 0 0 25862.322265625 28645.16015625 0 0 0
26 16 0 0 0 25862.322265625 31790.7578125 0 0 0
30 16 1 0 0 26058.248046875 28645.16015625 0 0 0
50 12 1 0 0 26254.17578125 0 0 0 1
25 12 0 0 0 26254.17578125 21483.87109375 0 0 0
27 17 0 0 0 26254.17578125 29540.322265625 0 0 0
46 16 1 0 0 26293.359375 65160.58203125 0 0 0
46 16 1 0 0 26293.359375 65160.58203125 0 0 0
43 12 1 1 0 26450.1015625 14322.5810546875 0 0 0
27 12 1 1 0 26450.1015625 18798.38671875 0 0 0
22 12 0 0 0 26450.1015625 23274.193359375 0 0 0
55 12 1 0 0 26450.1015625 23990.322265625 0 0 0
53 12 1 0 0 26450.1015625 25064.515625 0 0 0
44 12 1 0 0 26450.1015625 25959.677734375 0 0 0
47 13 1 0 0 26450.1015625 25959.677734375 0 0 0
46 14 1 0 0 26450.1015625 26496.7734375 0 0 0
25 12 1 0 0 26450.1015625 26836.935546875 0 0 0
31 15 0 1 0 26450.1015625 26854.83984375 0 0 0
28 16 1 0 0 26450.1015625 26854.83984375 0 0 0
40 16 1 0 0 26450.1015625 26854.83984375 0 0 0
40 16 1 0 0 26450.1015625 26854.83984375 0 0 0
28 12 1 0 0 26450.1015625 26858.419921875 0 0 0
29 15 1 0 0 26450.1015625 27250.5 0 0 0
42 16 1 0 0 26450.1015625 27499.35546875 0 0 0
30 15 1 0 0 26450.1015625 27570.96875 0 0 0
39 12 1 0 0 26450.1015625 27750 0 0 0
30 16 1 0 0 26450.1015625 28197.580078125 0 0 0
50 12 1 0 0 26450.1015625 30077.419921875 0 0 0
29 17 0 0 0 26614.6796875 28503.7265625 0 0 0
29 15 1 0 0 26646.029296875 19693.548828125 0 0 0
27 12 1 0 0 26646.029296875 29540.322265625 0 0 0
31 12 1 0 1 26841.955078125 6982.25830078125 0 0 0
31 12 1 0 1 26841.955078125 6982.25830078125 0 0 0
29 12 1 0 0 26841.955078125 20588.7109375 0 0 0
27 16 1 0 0 26841.955078125 22200 0 0 0
26 17 0 1 0 26841.955078125 25243.548828125 0 0 0
42 17 1 0 0 26841.955078125 31330.64453125 0 0 0
24 12 1 1 0 26841.955078125 31688.7109375 0 0 0
48 12 1 1 0 26908.5703125 22558.064453125 0 0 0
25 13 1 0 0 26996.736328125 28197.580078125 0 0 0
21 12 1 1 0 27037.8828125 16560.484375 0 0 0
48 12 1 0 0 27037.8828125 25064.515625 0 0 0
50 12 1 0 0 27037.8828125 26854.83984375 0 0 0
28 17 1 0 0 27037.8828125 27750 0 0 0
29 17 0 0 0 27037.8828125 29182.2578125 0 0 0
33 17 1 0 0 27037.8828125 31867.7421875 0 0 0
52 12 1 0 0 27220.09375 24706.451171875 0 0 0
22 12 1 0 0 27233.80859375 14322.5810546875 0 0 0
43 12 1 0 0 27233.80859375 25064.515625 0 0 0
34 13 1 0 0 27233.80859375 25064.515625 0 0 0
46 12 1 0 0 27233.80859375 28645.16015625 0 0 0
31 17 1 0 0 27429.734375 0 0 0 1
28 13 1 0 0 27429.734375 20588.7109375 0 0 0
44 12 1 1 0 27429.734375 21483.87109375 0 0 0
25 12 1 0 0 27429.734375 21483.87109375 0 0 0
29 14 1 0 0 27429.734375 22099.7421875 0 0 0
24 16 0 0 0 27429.734375 22200 0 0 0
31 12 1 0 0 27429.734375 22379.03125 0 0 0
40 12 1 1 0 27429.734375 23274.193359375 0 0 0
30 17 1 0 0 27429.734375 25064.515625 0 0 0
26 16 1 1 0 27429.734375 25064.515625 0 0 0
32 12 1 0 0 27429.734375 25064.515625 0 0 0
26 15 1 0 0 27429.734375 25064.515625 0 0 0
28 16 1 0 0 27429.734375 25064.515625 0 0 0
54 13 1 0 0 27429.734375 25422.580078125 0 0 0
30 14 1 0 0 27429.734375 25780.64453125 0 0 0
33 14 1 0 0 27429.734375 25959.677734375 0 0 0
33 12 1 0 0 27429.734375 25959.677734375 0 0 0
26 12 1 0 0 27429.734375 26496.7734375 0 0 0
44 13 1 0 0 27429.734375 26774.2734375 0 0 0
49 12 1 0 0 27429.734375 26854.83984375 0 0 0
55 17 1 1 0 27429.734375 26854.83984375 0 0 0
28 12 1 0 0 27429.734375 26854.83984375 0 0 0
45 12 1 0 0 27429.734375 26854.83984375 0 0 0
30 14 1 1 0 27429.734375 26892.435546875 0 0 0
40 12 1 0 0 27429.734375 27008.806640625 0 0 0
27 17 1 0 0 27429.734375 27750 0 0 0
51 16 1 0 0 27429.734375 28645.16015625 0 0 0
51 16 1 0 0 27429.734375 28645.16015625 0 0 0
43 12 1 0 0 27429.734375 28645.16015625 0 0 0
37 12 1 0 0 27429.734375 28645.16015625 0 0 0
37 12 1 0 0 27429.734375 28645.16015625 0 0 0
38 14 1 0 0 27429.734375 29046.193359375 0 0 0
36 16 0 0 0 27429.734375 30256.451171875 0 0 0
27 13 1 1 0 27429.734375 30435.484375 0 0 0
21 12 1 0 0 27429.734375 30435.484375 0 0 0
25 14 0 0 0 27429.734375 32225.806640625 0 0 0
33 13 1 0 0 27429.734375 41177.41796875 0 0 0
38 14 1 0 0 27429.734375 68032.2578125 0 0 0
32 16 1 0 0 27625.662109375 29540.322265625 0 0 0
27 12 0 0 0 27821.58984375 27212.90234375 0 0 0
24 17 0 0 0 27821.58984375 27570.96875 0 0 0
43 12 1 0 0 27821.58984375 28645.16015625 0 0 0
26 17 1 0 0 27843.140625 28645.16015625 0 0 0
33 12 1 0 0 28017.515625 25422.580078125 0 0 0
34 14 1 0 0 28017.515625 26854.83984375 0 0 0
28 12 1 0 0 28017.515625 29540.322265625 0 0 0
41 12 1 0 0 28017.515625 30435.484375 0 0 0
25 12 1 0 0 28017.515625 31062.09765625 0 0 0
28 17 1 0 0 28017.515625 31151.61328125 0 0 0
26 13 1 1 0 28105.681640625 37596.7734375 0 0 0
28 17 1 0 0 28213.44140625 25422.580078125 0 0 0
53 12 1 0 0 28213.44140625 26854.83984375 0 0 0
55 12 1 0 0 28213.44140625 33206.90234375 0 0 0
29 14 1 0 0 28409.369140625 21125.806640625 0 0 0
39 14 1 0 0 28409.369140625 28645.16015625 0 0 0
31 16 1 0 0 28409.369140625 28915.5 0 0 0
25 16 1 0 0 28409.369140625 29540.322265625 0 0 0
25 14 1 0 0 28409.369140625 30435.484375 0 0 0
29 16 1 0 0 28409.369140625 32225.806640625 0 0 0
29 16 1 1 0 28409.369140625 32225.806640625 0 0 0
27 14 1 0 0 28409.369140625 32225.806640625 0 0 0
34 16 1 0 0 28409.369140625 32583.87109375 0 0 0
45 12 1 0 0 28589.62109375 28263.822265625 0 0 0
28 12 1 0 0 28605.294921875 20588.7109375 0 0 0
43 16 1 0 0 28801.22265625 27929.03125 0 0 0
54 12 1 0 0 28889.388671875 35806.453125 0 0 0
29 16 1 0 0 28899.185546875 29540.322265625 0 0 0
55 12 1 0 0 29100.990234375 26409.048828125 0 0 0
55 12 1 0 0 29100.990234375 26409.048828125 0 0 0
29 12 0 1 0 29193.07421875 15396.7744140625 0 0 0
50 12 1 1 0 29193.07421875 17903.2265625 0 0 0
24 12 1 0 0 29193.07421875 21304.83984375 0 0 0
26 12 1 0 0 29330.224609375 28287.09765625 0 0 0
41 13 0 0 0 29389.001953125 0 0 0 1
47 17 1 0 0 29389.001953125 20230.64453125 0 0 0
28 17 1 0 0 29389.001953125 21483.87109375 0 0 0
42 12 1 0 0 29389.001953125 22379.03125 0 0 0
37 12 1 1 0 29389.001953125 22379.03125 0 0 0
37 12 1 1 0 29389.001953125 22379.03125 0 0 0
48 16 1 0 0 29389.001953125 23274.193359375 0 0 0
21 12 1 0 0 29389.001953125 24169.35546875 0 0 0
46 12 1 0 0 29389.001953125 24214.11328125 0 0 0
29 12 1 0 0 29389.001953125 25959.677734375 0 0 0
38 12 1 0 0 29389.001953125 26496.7734375 0 0 0
28 12 1 0 0 29389.001953125 26854.83984375 0 0 0
38 12 1 0 0 29389.001953125 26854.83984375 0 0 0
53 12 1 0 0 29389.001953125 26854.83984375 0 0 0
46 12 1 0 0 29389.001953125 27033.87109375 0 0 0
46 12 1 0 0 29389.001953125 27033.87109375 0 0 0
33 16 1 0 0 29389.001953125 27750 0 0 0
34 12 1 0 0 29389.001953125 27912.919921875 0 0 0
35 17 1 0 0 29389.001953125 28645.16015625 0 0 0
53 12 1 0 0 29389.001953125 28645.16015625 0 0 0
26 12 1 0 0 29389.001953125 28645.16015625 0 0 0
26 16 1 0 0 29389.001953125 28645.16015625 0 0 0
50 13 1 0 0 29389.001953125 29540.322265625 0 0 0
46 12 1 1 0 29389.001953125 30435.484375 0 0 0
43 14 0 0 0 29389.001953125 30435.484375 0 0 0
26 14 0 0 0 29389.001953125 30435.484375 0 0 0
33 17 1 0 0 29389.001953125 30435.484375 0 0 0
33 17 1 0 0 29389.001953125 30435.484375 0 0 0
42 12 1 0 0 29389.001953125 30437.2734375 0 0 0
34 12 1 0 0 29389.001953125 30793.548828125 0 0 0
34 12 1 0 0 29389.001953125 30793.548828125 0 0 0
34 17 1 0 0 29389.001953125 31330.64453125 0 0 0
37 17 1 0 0 29389.001953125 31330.64453125 0 0 0
34 17 1 0 0 29389.001953125 32225.806640625 0 0 0
37 12 1 1 0 29389.001953125 32225.806640625 0 0 0
26 17 1 0 0 29389.001953125 32225.806640625 0 0 0
36 17 1 0 0 29389.001953125 34911.2890625 0 0 0
28 14 0 0 0 29389.001953125 35448.38671875 0 0 0
31 12 1 0 0 29389.001953125 35806.453125 0 0 0
25 14 1 0 0 29389.001953125 35806.453125 0 0 0
31 14 1 0 0 29389.001953125 35806.453125 0 0 0
28 12 1 0 0 29389.001953125 41177.41796875 0 0 0
34 12 1 0 0 29389.001953125 42967.7421875 0 0 0
47 14 1 1 0 29390.9609375 27750 0 0 0
35 12 1 0 0 29422.310546875 28645.16015625 0 0 0
35 15 1 1 0 29477.169921875 34098.484375 0 0 0
35 15 1 1 0 29477.169921875 34098.484375 0 0 0
31 12 1 0 0 29584.9296875 26854.83984375 0 0 0
24 12 1 0 0 29780.85546875 30883.064453125 0 0 0
28 12 1 0 0 29976.78125 0 0 0 1
27 16 1 0 0 29976.78125 30793.548828125 0 0 0
47 12 1 0 0 30074.744140625 33312.53125 0 0 0
47 12 1 0 0 30074.744140625 33312.53125 0 0 0
37 14 1 0 1 30108.052734375 26854.83984375 0 0 0
22 14 1 0 0 30368.634765625 20588.7109375 0 0 0
47 12 1 0 0 30368.634765625 23274.193359375 0 0 0
32 14 1 0 0 30368.634765625 24169.35546875 0 0 0
29 15 0 0 0 30368.634765625 28645.16015625 0 0 0
27 16 0 0 0 30368.634765625 31330.64453125 0 0 0
37 14 1 0 0 30368.634765625 44758.06640625 0 0 0
37 14 1 0 0 30368.634765625 44758.06640625 0 0 0
43 12 1 0 0 30564.5625 23811.2890625 0 0 0
43 12 1 0 0 30564.5625 23811.2890625 0 0 0
34 12 1 0 0 30564.5625 24885.484375 0 0 0
30 12 1 0 0 30564.5625 26854.83984375 0 0 0
39 16 0 0 0 30564.5625 28645.16015625 0 0 0
35 16 1 0 0 30564.5625 29540.322265625 0 0 0
28 12 1 0 0 30564.5625 32941.93359375 0 0 0
32 12 1 0 0 30564.5625 35806.453125 0 0 0
26 12 1 0 0 30564.5625 39387.09765625 0 0 0
30 12 1 1 0 30758.529296875 35448.38671875 0 0 0
27 12 1 0 0 30760.48828125 25064.515625 0 0 0
27 16 1 0 0 30760.48828125 26317.7421875 0 0 0
28 12 1 0 0 30760.48828125 28824.193359375 0 0 0
39 12 1 0 0 30760.48828125 32583.87109375 0 0 0
28 15 1 1 0 30768.326171875 33486.1953125 0 0 0
48 12 1 0 0 30860.41015625 29269.984375 0 0 0
48 14 1 0 0 30895.677734375 34732.2578125 0 0 0
37 17 1 0 0 30956.4140625 30435.484375 0 0 0
49 17 1 0 0 30956.4140625 31867.7421875 0 0 0
25 15 1 0 0 30956.4140625 41177.41796875 0 0 0
27 15 1 0 0 31152.341796875 34016.12890625 0 0 0
51 17 1 0 1 31348.26953125 0 0 0 1
24 15 1 0 0 31348.26953125 26854.83984375 0 0 0
31 17 1 0 0 31348.26953125 26854.83984375 0 0 0
45 12 1 0 0 31348.26953125 27391.935546875 0 0 0
45 12 1 0 0 31348.26953125 27391.935546875 0 0 0
39 14 1 0 0 31348.26953125 27750 0 0 0
39 14 1 0 0 31348.26953125 27750 0 0 0
25 17 1 0 0 31348.26953125 28249.5 0 0 0
53 17 1 0 0 31348.26953125 28645.16015625 0 0 0
26 16 1 0 0 31348.26953125 28645.16015625 0 0 0
31 12 1 0 0 31348.26953125 28645.16015625 0 0 0
32 17 1 0 0 31348.26953125 28645.16015625 0 0 0
48 17 1 0 0 31348.26953125 29540.322265625 0 0 0
47 17 0 0 0 31348.26953125 29540.322265625 0 0 0
44 16 1 0 0 31348.26953125 30435.484375 0 0 0
41 16 1 0 0 31348.26953125 30435.484375 0 0 0
44 16 1 0 0 31348.26953125 30435.484375 0 0 0
52 17 1 0 0 31348.26953125 31293.048828125 0 0 0
40 12 1 0 0 31348.26953125 31330.64453125 0 0 0
52 12 0 0 0 31348.26953125 32225.806640625 0 0 0
53 16 1 0 0 31348.26953125 32225.806640625 0 0 0
42 16 1 0 0 31348.26953125 32225.806640625 0 0 0
39 14 1 0 0 31348.26953125 32569.548828125 0 0 0
42 17 1 0 0 31348.26953125 32762.90234375 0 0 0
31 14 1 0 0 31348.26953125 34016.12890625 0 0 0
47 14 1 0 0 31348.26953125 34016.12890625 0 0 0
51 16 1 0 0 31348.26953125 35448.38671875 0 0 0
44 13 1 0 0 31348.26953125 35806.453125 0 0 0
35 14 1 0 0 31348.26953125 36630 0 0 0
44 16 1 1 0 31644.1171875 30621.677734375 0 0 0
46 12 1 0 0 31740.12109375 25780.64453125 0 0 0
32 14 1 0 0 31818.4921875 31330.64453125 0 0 0
29 16 1 0 0 31936.048828125 26640 0 0 0
38 17 0 0 0 31936.048828125 33300 0 0 0
26 14 1 0 0 32131.9765625 29898.38671875 0 0 0
43 16 1 0 0 32131.9765625 31330.64453125 0 0 0
45 16 0 0 0 32131.9765625 31330.64453125 0 0 0
34 17 0 0 0 32131.9765625 44758.06640625 0 0 0
49 14 1 0 0 32327.90234375 14322.5810546875 0 0 0
